Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
1,cell1303_06_model_cm_0_52[0].dend[40],0.136,-85.6226,-78.706,-75.2399,289.945,1635.42,2050.05,231.595,124.085,102.255
0,cell1303_06_model_cm_0_52[0].dend[40],0.136,-85.6103,-78.39,0,298.289,1682.47,0,231.595,124.085,102.255
1,cell1303_06_model_cm_0_52[0].dend[40],0.227,-85.6486,-77.5707,-74.295,280.846,1972.46,2382.14,282.628,147.903,123.041
0,cell1303_06_model_cm_0_52[0].dend[40],0.227,-85.6375,-77.2176,0,288.81,2028.37,0,282.628,147.903,123.041
1,cell1303_06_model_cm_0_52[0].dend[40],0.318,-85.6666,-76.6526,-73.6104,273.102,2300.29,2705.87,332.881,168.84,143.827
0,cell1303_06_model_cm_0_52[0].dend[40],0.318,-85.6564,-76.2779,0,280.759,2364.75,0,332.881,168.84,143.827
1,cell1303_06_model_cm_0_52[0].dend[40],0.409,-85.6795,-75.7611,-73.0137,266.387,2621.84,3023.77,382.823,189.137,164.613
0,cell1303_06_model_cm_0_52[0].dend[40],0.409,-85.6698,-75.3705,0,273.784,2694.6,0,382.823,189.137,164.613
1,cell1303_06_model_cm_0_52[0].dend[40],0.500,-85.6892,-74.7553,-72.3227,260.432,2938.91,3337.27,432.919,210.694,185.398
0,cell1303_06_model_cm_0_52[0].dend[40],0.500,-85.68,-74.3423,0,267.594,3019.69,0,432.919,210.694,185.398
1,cell1303_06_model_cm_0_52[0].dend[40],0.591,-85.6972,-73.5949,-71.3998,254.997,3252.17,3646.74,483.636,234.924,206.184
0,cell1303_06_model_cm_0_52[0].dend[40],0.591,-85.6882,-73.1479,0,261.934,3340.6,0,483.636,234.924,206.184
1,cell1303_06_model_cm_0_52[0].dend[40],0.682,-85.7041,-72.2989,-70.2258,249.864,3561.18,3951.41,535.447,262.73,226.97
0,cell1303_06_model_cm_0_52[0].dend[40],0.682,-85.6954,-71.8085,0,256.567,3656.67,0,535.447,262.73,226.97
1,cell1303_06_model_cm_0_52[0].dend[40],0.773,-85.7105,-70.896,-68.8439,244.82,3864.34,4249.38,588.835,294.619,247.756
0,cell1303_06_model_cm_0_52[0].dend[40],0.773,-85.7022,-70.3558,0,251.266,3966.03,0,588.835,294.619,247.756
1,cell1303_06_model_cm_0_52[0].dend[40],0.864,-85.717,-69.407,-67.2949,239.674,4159.08,4537.8,644.297,330.904,268.542
0,cell1303_06_model_cm_0_52[0].dend[40],0.864,-85.709,-68.8148,0,245.827,4265.78,0,644.297,330.904,268.542
1,cell1303_06_model_cm_0_52[0].dend[40],0.955,-85.7238,-67.8399,-65.6011,234.287,4442.53,4813.61,702.349,371.948,289.327
0,cell1303_06_model_cm_0_52[0].dend[40],0.955,-85.7162,-67.1947,0,240.105,4552.77,0,702.349,371.948,289.327
1,cell1303_06_model_cm_0_52[0].dend[40],1.000,-85.7274,-67.0277,-64.6935,231.41,4579.21,4945.74,732.941,394.683,299.72
0,cell1303_06_model_cm_0_52[0].dend[40],1.000,-85.7201,-66.3567,0,237.041,4690.56,0,732.941,394.683,299.72
1,cell1303_06_model_cm_0_52[0].dend[41],0.045,-85.582,-80.3365,-76.7107,301.679,1268.17,1689.35,176.868,94.0383,80.3864
0,cell1303_06_model_cm_0_52[0].dend[41],0.045,-85.5674,-80.0852,0,310.545,1305.42,0,176.868,94.0383,80.3864
1,cell1303_06_model_cm_0_52[0].dend[41],0.136,-85.6133,-78.8824,-75.4054,292.185,1588.27,2003.5,224.605,122.366,99.0061
0,cell1303_06_model_cm_0_52[0].dend[41],0.136,-85.6006,-78.5745,0,300.61,1634.05,0,224.605,122.366,99.0061
1,cell1303_06_model_cm_0_52[0].dend[41],0.227,-85.6354,-77.7426,-74.461,284.116,1897.46,2307.79,271.465,147.17,117.626
0,cell1303_06_model_cm_0_52[0].dend[41],0.227,-85.6238,-77.3977,0,292.188,1951.34,0,271.465,147.17,117.626
1,cell1303_06_model_cm_0_52[0].dend[41],0.318,-85.651,-76.7483,-73.7151,277.152,2198.86,2604.97,317.798,170.198,136.245
0,cell1303_06_model_cm_0_52[0].dend[41],0.318,-85.6402,-76.3789,0,284.93,2260.54,0,317.798,170.198,136.245
1,cell1303_06_model_cm_0_52[0].dend[41],0.409,-85.6626,-75.7449,-73.0071,271.028,2494.58,2896.84,363.952,193.077,154.865
0,cell1303_06_model_cm_0_52[0].dend[41],0.409,-85.6523,-75.353,0,278.552,2563.8,0,363.952,193.077,154.865
1,cell1303_06_model_cm_0_52[0].dend[41],0.500,-85.6716,-74.6459,-72.1851,265.523,2785.82,3184.29,410.27,217.119,173.485
0,cell1303_06_model_cm_0_52[0].dend[41],0.500,-85.6617,-74.2242,0,272.815,2862.28,0,410.27,217.119,173.485
1,cell1303_06_model_cm_0_52[0].dend[41],0.591,-85.6792,-73.4375,-71.1694,260.437,3072.95,3467.43,457.1,243.26,192.104
0,cell1303_06_model_cm_0_52[0].dend[41],0.591,-85.6696,-72.9774,0,267.502,3156.27,0,457.1,243.26,192.104
1,cell1303_06_model_cm_0_52[0].dend[41],0.682,-85.686,-72.1372,-69.9673,255.587,3355.53,3745.57,504.792,272.091,210.724
0,cell1303_06_model_cm_0_52[0].dend[41],0.682,-85.6767,-71.6321,0,262.419,3445.17,0,504.792,272.091,210.724
1,cell1303_06_model_cm_0_52[0].dend[41],0.773,-85.6924,-70.7665,-68.6158,250.806,3632.35,4017.25,553.702,303.958,229.343
0,cell1303_06_model_cm_0_52[0].dend[41],0.773,-85.6834,-70.2134,0,257.383,3727.55,0,553.702,303.958,229.343
1,cell1303_06_model_cm_0_52[0].dend[41],0.864,-85.6988,-69.3431,-67.1465,245.946,3901.63,4280.5,604.195,339.104,247.963
0,cell1303_06_model_cm_0_52[0].dend[41],0.864,-85.6902,-68.7403,0,252.24,4001.41,0,604.195,339.104,247.963
1,cell1303_06_model_cm_0_52[0].dend[41],0.955,-85.7054,-67.8724,-65.5753,240.908,4161.52,4533.34,656.649,377.829,266.583
0,cell1303_06_model_cm_0_52[0].dend[41],0.955,-85.6973,-67.221,0,246.887,4264.74,0,656.649,377.829,266.583
1,cell1303_06_model_cm_0_52[0].dend[41],1.000,-85.7089,-67.1195,-64.7465,238.252,4287.5,4655.22,684.053,398.876,275.893
0,cell1303_06_model_cm_0_52[0].dend[41],1.000,-85.701,-66.4457,0,244.059,4391.92,0,684.053,398.876,275.893
1,cell1303_06_model_cm_0_52[0].dend[42],0.167,-85.4168,-82.0378,-78.0986,329.658,764.559,1193.57,104.814,60.918,44.7665
0,cell1303_06_model_cm_0_52[0].dend[42],0.167,-85.3934,-81.8491,0,339.566,787.535,0,104.814,60.918,44.7665
1,cell1303_06_model_cm_0_52[0].dend[42],0.500,-85.4337,-79.4695,-75.6564,322.458,1051.47,1472.07,146.901,102.433,59.2578
0,cell1303_06_model_cm_0_52[0].dend[42],0.500,-85.4117,-79.1629,0,331.865,1082.14,0,146.901,102.433,59.2578
1,cell1303_06_model_cm_0_52[0].dend[42],0.833,-85.4489,-77.0239,-73.3196,315.867,1328.56,1741.04,189.177,144.313,73.7491
0,cell1303_06_model_cm_0_52[0].dend[42],0.833,-85.4282,-76.6114,0,324.813,1366.17,0,189.177,144.313,73.7491
1,cell1303_06_model_cm_0_52[0].dend[42],1.000,-85.456,-75.8412,-72.1801,312.777,1464.13,1872.58,210.505,165.461,80.9948
0,cell1303_06_model_cm_0_52[0].dend[42],1.000,-85.4359,-75.3812,0,321.506,1504.98,0,210.505,165.461,80.9948
1,cell1303_06_model_cm_0_52[0].dend[43],0.500,-85.4293,-83.2826,-79.2659,329.06,629.44,1062.53,85.5359,41.396,33.634
0,cell1303_06_model_cm_0_52[0].dend[43],0.500,-85.4061,-83.1523,0,339.092,648.627,0,85.5359,41.396,33.634
1,cell1303_06_model_cm_0_52[0].dend[43],1.000,-85.5106,-82.4235,-78.5148,314.827,804.308,1234.06,110.057,55.8661,44.3763
0,cell1303_06_model_cm_0_52[0].dend[43],1.000,-85.4916,-82.2562,0,324.326,828.57,0,110.057,55.8661,44.3763
1,cell1303_06_model_cm_0_52[0].dend[44],0.038,-85.5404,-81.2731,-77.4479,308.063,981.839,1407.41,135.596,75.1588,54.0418
0,cell1303_06_model_cm_0_52[0].dend[44],0.038,-85.5231,-81.0541,0,317.229,1011.05,0,135.596,75.1588,54.0418
1,cell1303_06_model_cm_0_52[0].dend[44],0.115,-85.5891,-79.4925,-75.8452,296.396,1321.52,1740.19,185.403,107.504,73.3729
0,cell1303_06_model_cm_0_52[0].dend[44],0.115,-85.5746,-79.1998,0,305.02,1359.96,0,185.403,107.504,73.3729
1,cell1303_06_model_cm_0_52[0].dend[44],0.192,-85.6258,-78.2257,-74.7622,286.616,1645.04,2058.34,233.7,132.927,92.704
0,cell1303_06_model_cm_0_52[0].dend[44],0.192,-85.6133,-77.8865,0,294.818,1692.1,0,233.7,132.927,92.704
1,cell1303_06_model_cm_0_52[0].dend[44],0.269,-85.6526,-77.2911,-74.0175,278.299,1957.09,2366.12,280.878,153.48,112.035
0,cell1303_06_model_cm_0_52[0].dend[44],0.269,-85.6415,-76.924,0,286.167,2012.4,0,280.878,153.48,112.035
1,cell1303_06_model_cm_0_52[0].dend[44],0.346,-85.6714,-76.5384,-73.4765,271.126,2261.09,2666.54,327.316,171.196,131.366
0,cell1303_06_model_cm_0_52[0].dend[44],0.346,-85.6612,-76.1552,0,278.718,2324.37,0,327.316,171.196,131.366
1,cell1303_06_model_cm_0_52[0].dend[44],0.423,-85.6848,-75.8227,-73.017,264.844,2559.45,2961.73,373.389,187.964,150.697
0,cell1303_06_model_cm_0_52[0].dend[44],0.423,-85.6752,-75.4295,0,272.201,2630.51,0,373.389,187.964,150.697
1,cell1303_06_model_cm_0_52[0].dend[44],0.500,-85.6948,-75.0211,-72.5086,259.246,2853.78,3253.01,419.468,205.42,170.028
0,cell1303_06_model_cm_0_52[0].dend[44],0.500,-85.6856,-74.6146,0,266.392,2932.4,0,419.468,205.42,170.028
1,cell1303_06_model_cm_0_52[0].dend[44],0.577,-85.7027,-74.0776,-71.8274,254.149,3144.93,3541,465.923,224.85,189.359
0,cell1303_06_model_cm_0_52[0].dend[44],0.577,-85.6938,-73.6478,0,261.096,3230.85,0,465.923,224.85,189.359
1,cell1303_06_model_cm_0_52[0].dend[44],0.654,-85.7093,-72.9983,-70.9184,249.385,3432.98,3825.53,513.131,247.157,208.69
0,cell1303_06_model_cm_0_52[0].dend[44],0.654,-85.7007,-72.5349,0,256.132,3525.79,0,513.131,247.157,208.69
1,cell1303_06_model_cm_0_52[0].dend[44],0.731,-85.7153,-71.8073,-69.8002,244.792,3717.14,4105.57,561.47,272.893,228.022
0,cell1303_06_model_cm_0_52[0].dend[44],0.731,-85.7069,-71.3035,0,251.325,3816.27,0,561.47,272.893,228.022
1,cell1303_06_model_cm_0_52[0].dend[44],0.808,-85.721,-70.5264,-68.5107,240.211,3995.81,4379.3,611.331,302.377,247.353
0,cell1303_06_model_cm_0_52[0].dend[44],0.808,-85.713,-69.9771,0,246.505,4100.44,0,611.331,302.377,247.353
1,cell1303_06_model_cm_0_52[0].dend[44],0.885,-85.7269,-69.1683,-67.0769,235.502,4266.75,4644.24,663.116,335.838,266.684
0,cell1303_06_model_cm_0_52[0].dend[44],0.885,-85.7192,-68.5713,0,241.523,4375.77,0,663.116,335.838,266.684
1,cell1303_06_model_cm_0_52[0].dend[44],0.962,-85.733,-67.7346,-65.5118,230.564,4527.62,4897.96,717.241,373.583,286.015
0,cell1303_06_model_cm_0_52[0].dend[44],0.962,-85.7256,-67.0888,0,236.277,4639.73,0,717.241,373.583,286.015
1,cell1303_06_model_cm_0_52[0].dend[44],1.000,-85.7362,-66.9892,-64.6736,227.934,4653.62,5019.74,745.692,394.429,295.68
0,cell1303_06_model_cm_0_52[0].dend[44],1.000,-85.7291,-66.32,0,233.476,4766.69,0,745.692,394.429,295.68
1,cell1303_06_model_cm_0_52[0].dend[45],0.167,-85.5501,-81.5502,-77.6947,306.184,955.721,1382.25,131.702,70.1176,53.3859
0,cell1303_06_model_cm_0_52[0].dend[45],0.167,-85.5332,-81.343,0,315.325,984.245,0,131.702,70.1176,53.3859
1,cell1303_06_model_cm_0_52[0].dend[45],0.500,-85.6179,-80.4207,-76.6957,290.947,1239.63,1661.49,172.617,90.0046,71.4051
0,cell1303_06_model_cm_0_52[0].dend[45],0.500,-85.6044,-80.1677,0,299.509,1276.1,0,172.617,90.0046,71.4051
1,cell1303_06_model_cm_0_52[0].dend[45],0.833,-85.671,-79.9307,-76.4004,277.892,1502.89,1922.22,210.472,99.8684,89.4244
0,cell1303_06_model_cm_0_52[0].dend[45],0.833,-85.66,-79.6661,0,286.022,1546.84,0,210.472,99.8684,89.4244
1,cell1303_06_model_cm_0_52[0].dend[45],1.000,-85.6914,-79.8329,-76.4353,272.075,1628.9,2047.59,228.436,102.061,98.434
0,cell1303_06_model_cm_0_52[0].dend[45],1.000,-85.6814,-79.5703,0,280.031,1676.51,0,228.436,102.061,98.434
1,cell1303_06_model_cm_0_52[0].dend[46],0.045,-85.7046,-79.1135,-75.7533,266.735,1799.73,2215.49,254.14,114.968,109.245
0,cell1303_06_model_cm_0_52[0].dend[46],0.045,-85.6953,-78.8218,0,274.462,1851.84,0,254.14,114.968,109.245
1,cell1303_06_model_cm_0_52[0].dend[46],0.136,-85.7248,-77.9332,-74.6758,257.406,2132.68,2543.43,304.77,137.18,130.867
0,cell1303_06_model_cm_0_52[0].dend[46],0.136,-85.7165,-77.5975,0,264.747,2193.48,0,304.77,137.18,130.867
1,cell1303_06_model_cm_0_52[0].dend[46],0.227,-85.7392,-77.0315,-73.9273,249.498,2456.23,2862.99,354.403,155.505,152.489
0,cell1303_06_model_cm_0_52[0].dend[46],0.227,-85.7315,-76.6681,0,256.532,2525.44,0,354.403,155.505,152.489
1,cell1303_06_model_cm_0_52[0].dend[46],0.318,-85.7498,-76.2739,-73.3767,242.699,2773.9,3177.29,403.54,171.892,174.112
0,cell1303_06_model_cm_0_52[0].dend[46],0.318,-85.7424,-75.8952,0,249.481,2851.37,0,403.54,171.892,174.112
1,cell1303_06_model_cm_0_52[0].dend[46],0.409,-85.7579,-75.5029,-72.88,236.757,3088.07,3488.37,452.677,188.407,195.734
0,cell1303_06_model_cm_0_52[0].dend[46],0.409,-85.7509,-75.1123,0,243.322,3173.64,0,452.677,188.407,195.734
1,cell1303_06_model_cm_0_52[0].dend[46],0.500,-85.7645,-74.5931,-72.2711,231.456,3400.12,3797.3,502.309,206.886,217.356
0,cell1303_06_model_cm_0_52[0].dend[46],0.500,-85.7576,-74.1831,0,237.823,3493.59,0,502.309,206.886,217.356
1,cell1303_06_model_cm_0_52[0].dend[46],0.591,-85.77,-73.5083,-71.4117,226.598,3710.38,4104.09,552.936,228.74,238.978
0,cell1303_06_model_cm_0_52[0].dend[46],0.591,-85.7634,-73.0665,0,232.771,3811.38,0,552.936,228.74,238.978
1,cell1303_06_model_cm_0_52[0].dend[46],0.682,-85.7751,-72.2669,-70.2771,221.99,4017.96,4407.56,605.069,254.882,260.6
0,cell1303_06_model_cm_0_52[0].dend[46],0.682,-85.7687,-71.7829,0,227.959,4125.92,0,605.069,254.882,260.6
1,cell1303_06_model_cm_0_52[0].dend[46],0.773,-85.7799,-70.8949,-68.9085,217.441,4320.72,4705.24,659.234,285.816,282.223
0,cell1303_06_model_cm_0_52[0].dend[46],0.773,-85.7737,-70.3612,0,223.182,4434.71,0,659.234,285.816,282.223
1,cell1303_06_model_cm_0_52[0].dend[46],0.864,-85.7848,-69.4114,-67.3462,212.772,4615.38,4993.56,715.976,321.842,303.845
0,cell1303_06_model_cm_0_52[0].dend[46],0.864,-85.7789,-68.8246,0,218.248,4734.08,0,715.976,321.842,303.845
1,cell1303_06_model_cm_0_52[0].dend[46],0.955,-85.7899,-67.8246,-65.6129,207.846,4898.31,5268.69,775.868,363.306,325.467
0,cell1303_06_model_cm_0_52[0].dend[46],0.955,-85.7844,-67.1824,0,213.017,5020.06,0,775.868,363.306,325.467
1,cell1303_06_model_cm_0_52[0].dend[46],1.000,-85.7927,-66.9936,-64.6766,205.195,5034.3,5399.95,807.691,386.525,336.278
0,cell1303_06_model_cm_0_52[0].dend[46],1.000,-85.7873,-66.3248,0,210.193,5156.81,0,807.691,386.525,336.278
1,cell1303_06_model_cm_0_52[0].dend[47],0.045,-85.7021,-79.0957,-75.7236,267.473,1785.42,2201.16,252.132,115.351,108.604
0,cell1303_06_model_cm_0_52[0].dend[47],0.045,-85.6927,-78.8025,0,275.219,1837.1,0,252.132,115.351,108.604
1,cell1303_06_model_cm_0_52[0].dend[47],0.136,-85.7213,-77.675,-74.3831,258.368,2129.33,2539.17,304.971,142.25,128.944
0,cell1303_06_model_cm_0_52[0].dend[47],0.136,-85.7128,-77.3264,0,265.708,2189.8,0,304.971,142.25,128.944
1,cell1303_06_model_cm_0_52[0].dend[47],0.227,-85.7367,-76.4321,-73.293,249.717,2503.95,2908.42,363.328,167.884,149.284
0,cell1303_06_model_cm_0_52[0].dend[47],0.227,-85.729,-76.0422,0,256.695,2573.88,0,363.328,167.884,149.284
1,cell1303_06_model_cm_0_52[0].dend[47],0.318,-85.748,-75.4197,-72.4937,242.374,2869.19,3269.21,420.907,190.568,169.624
0,cell1303_06_model_cm_0_52[0].dend[47],0.318,-85.7407,-75.005,0,249.06,2948.29,0,420.907,190.568,169.624
1,cell1303_06_model_cm_0_52[0].dend[47],0.409,-85.7567,-74.4432,-71.8003,236.013,3228.17,3624.23,478.271,212.731,189.965
0,cell1303_06_model_cm_0_52[0].dend[47],0.409,-85.7497,-74.0109,0,242.453,3316.2,0,478.271,212.731,189.965
1,cell1303_06_model_cm_0_52[0].dend[47],0.500,-85.7637,-73.342,-71.0076,230.362,3582.56,3974.74,535.983,236.569,210.305
0,cell1303_06_model_cm_0_52[0].dend[47],0.500,-85.7569,-72.8863,0,236.581,3679.2,0,535.983,236.569,210.305
1,cell1303_06_model_cm_0_52[0].dend[47],0.591,-85.7696,-72.0641,-69.9609,225.183,3932.59,4320.62,594.609,263.767,230.645
0,cell1303_06_model_cm_0_52[0].dend[47],0.591,-85.7631,-71.5714,0,231.187,4037.37,0,594.609,263.767,230.645
1,cell1303_06_model_cm_0_52[0].dend[47],0.682,-85.7751,-70.6282,-68.6409,220.251,4277.04,4660.3,654.722,295.423,250.985
0,cell1303_06_model_cm_0_52[0].dend[47],0.682,-85.7688,-70.0881,0,226.031,4389.21,0,654.722,295.423,250.985
1,cell1303_06_model_cm_0_52[0].dend[47],0.773,-85.7803,-69.0697,-67.0991,215.354,4613.2,4990.71,716.912,332.155,271.325
0,cell1303_06_model_cm_0_52[0].dend[47],0.773,-85.7743,-68.4753,0,220.885,4731.6,0,716.912,332.155,271.325
1,cell1303_06_model_cm_0_52[0].dend[47],0.864,-85.7857,-67.4184,-65.3858,210.305,4937.18,5307.66,781.788,374.328,291.665
0,cell1303_06_model_cm_0_52[0].dend[47],0.864,-85.78,-66.7675,0,215.55,5060.21,0,781.788,374.328,291.665
1,cell1303_06_model_cm_0_52[0].dend[47],0.955,-85.7913,-65.6901,-63.5323,204.972,5244.89,5606.88,849.986,422.357,312.005
0,cell1303_06_model_cm_0_52[0].dend[47],0.955,-85.7859,-64.9832,0,209.89,5370.64,0,849.986,422.357,312.005
1,cell1303_06_model_cm_0_52[0].dend[47],1.000,-85.7943,-64.8015,-62.5511,202.105,5391.26,5748.19,886.079,449.075,322.175
0,cell1303_06_model_cm_0_52[0].dend[47],1.000,-85.7891,-64.0692,0,206.842,5517.52,0,886.079,449.075,322.175
1,cell1303_06_model_cm_0_52[0].dend[48],0.500,-85.3706,-83.4227,-79.4275,338.972,600.613,1034.17,81.5444,40.0776,29.4492
0,cell1303_06_model_cm_0_52[0].dend[48],0.500,-85.3447,-83.3011,0,349.323,618.949,0,81.5444,40.0776,29.4492
1,cell1303_06_model_cm_0_52[0].dend[48],1.000,-85.415,-82.2906,-78.4474,331.168,774.86,1204.31,106.114,59.63,38.6676
0,cell1303_06_model_cm_0_52[0].dend[48],1.000,-85.3919,-82.1196,0,341.146,798.202,0,106.114,59.63,38.6676
1,cell1303_06_model_cm_0_52[0].dend[49],0.045,-85.454,-81.0957,-77.3286,323.762,969.73,1394.69,134.121,80.2225,49.1628
0,cell1303_06_model_cm_0_52[0].dend[49],0.045,-85.4331,-80.8713,0,333.373,998.511,0,134.121,80.2225,49.1628
1,cell1303_06_model_cm_0_52[0].dend[49],0.136,-85.5162,-79.2529,-75.6662,311.158,1342.17,1759.74,188.784,114.674,70.1533
0,cell1303_06_model_cm_0_52[0].dend[49],0.136,-85.4988,-78.9534,0,320.179,1381.07,0,188.784,114.674,70.1533
1,cell1303_06_model_cm_0_52[0].dend[49],0.227,-85.561,-77.942,-74.5607,300.747,1696.92,2108.78,241.907,142.263,91.1438
0,cell1303_06_model_cm_0_52[0].dend[49],0.227,-85.5461,-77.597,0,309.316,1745.25,0,241.907,142.263,91.1438
1,cell1303_06_model_cm_0_52[0].dend[49],0.318,-85.5917,-76.9261,-73.785,291.99,2039.54,2446.76,293.996,165.815,112.134
0,cell1303_06_model_cm_0_52[0].dend[49],0.318,-85.5785,-76.5545,0,300.201,2096.87,0,293.996,165.815,112.134
1,cell1303_06_model_cm_0_52[0].dend[49],0.409,-85.6125,-75.9849,-73.1432,284.475,2373.79,2776.98,345.544,187.943,133.125
0,cell1303_06_model_cm_0_52[0].dend[49],0.409,-85.6003,-75.5959,0,292.388,2439.8,0,345.544,187.943,133.125
1,cell1303_06_model_cm_0_52[0].dend[49],0.500,-85.627,-74.9468,-72.4355,277.871,2702.02,3101.39,397.042,210.828,154.115
0,cell1303_06_model_cm_0_52[0].dend[49],0.500,-85.6154,-74.536,0,285.523,2776.39,0,397.042,210.828,154.115
1,cell1303_06_model_cm_0_52[0].dend[49],0.591,-85.638,-73.7525,-71.5026,271.897,3025.33,3420.73,448.98,236.084,175.106
0,cell1303_06_model_cm_0_52[0].dend[49],0.591,-85.6268,-73.3074,0,279.3,3107.66,0,448.98,236.084,175.106
1,cell1303_06_model_cm_0_52[0].dend[49],0.682,-85.6469,-72.4194,-70.3112,266.295,3343.61,3734.54,501.85,264.746,196.096
0,cell1303_06_model_cm_0_52[0].dend[49],0.682,-85.6362,-71.9303,0,273.443,3433.31,0,501.85,264.746,196.096
1,cell1303_06_model_cm_0_52[0].dend[49],0.773,-85.6551,-70.9799,-68.9067,260.823,3655.47,4041.11,556.156,297.396,217.087
0,cell1303_06_model_cm_0_52[0].dend[49],0.773,-85.6448,-70.4402,0,267.693,3751.7,0,556.156,297.396,217.087
1,cell1303_06_model_cm_0_52[0].dend[49],0.864,-85.6632,-69.4582,-67.3337,255.265,3958.51,4337.74,612.413,334.387,238.077
0,cell1303_06_model_cm_0_52[0].dend[49],0.864,-85.6533,-68.8655,0,261.819,4060.08,0,612.413,334.387,238.077
1,cell1303_06_model_cm_0_52[0].dend[49],0.955,-85.6716,-67.8631,-65.6168,249.46,4249.93,4621.43,671.155,376.108,259.068
0,cell1303_06_model_cm_0_52[0].dend[49],0.955,-85.6622,-67.217,0,255.654,4355.38,0,671.155,376.108,259.068
1,cell1303_06_model_cm_0_52[0].dend[49],1.000,-85.676,-67.0383,-64.6981,246.365,4390.5,4757.4,702.049,399.19,269.563
0,cell1303_06_model_cm_0_52[0].dend[49],1.000,-85.667,-66.3668,0,252.357,4497.22,0,702.049,399.19,269.563
1,cell1303_06_model_cm_0_52[0].dend[50],0.167,-85.4299,-80.5161,-76.8043,325.242,992.473,1415.92,137.748,89.8655,49.7409
0,cell1303_06_model_cm_0_52[0].dend[50],0.167,-85.4079,-80.2656,0,334.84,1021.75,0,137.748,89.8655,49.7409
1,cell1303_06_model_cm_0_52[0].dend[50],0.500,-85.4542,-77.1206,-73.6238,314.809,1411.31,1823.36,201.152,151.011,71.8875
0,cell1303_06_model_cm_0_52[0].dend[50],0.500,-85.434,-76.7246,0,323.729,1451.29,0,201.152,151.011,71.8875
1,cell1303_06_model_cm_0_52[0].dend[50],0.833,-85.475,-73.8959,-70.5286,305.518,1810.67,2211.63,265.111,213.207,94.0341
0,cell1303_06_model_cm_0_52[0].dend[50],0.833,-85.4564,-73.3676,0,313.82,1859.86,0,265.111,213.207,94.0341
1,cell1303_06_model_cm_0_52[0].dend[50],1.000,-85.4846,-72.3428,-69.0024,301.154,2004.52,2399.75,297.706,245.048,105.107
0,cell1303_06_model_cm_0_52[0].dend[50],1.000,-85.4667,-71.7582,0,309.16,2057.79,0,297.706,245.048,105.107
1,cell1303_06_model_cm_0_52[0].dend[51],0.500,-85.2734,-85.0057,-80.9168,352.245,387.395,826.611,52.0342,14.931,7.40672
0,cell1303_06_model_cm_0_52[0].dend[51],0.500,-85.2414,-84.9595,0,363.205,399.448,0,52.0342,14.931,7.40672
1,cell1303_06_model_cm_0_52[0].dend[51],1.000,-85.3188,-84.8027,-80.708,346.22,415.385,853.866,55.8638,17.9318,14.8134
0,cell1303_06_model_cm_0_52[0].dend[51],1.000,-85.2893,-84.746,0,356.965,428.276,0,55.8638,17.9318,14.8134
1,cell1303_06_model_cm_0_52[0].dend[52],0.500,-85.3459,-84.5266,-80.4349,342.283,450.873,888.392,60.742,22.007,18.8348
0,cell1303_06_model_cm_0_52[0].dend[52],0.500,-85.3178,-84.456,0,352.872,464.82,0,60.742,22.007,18.8348
1,cell1303_06_model_cm_0_52[0].dend[52],1.000,-85.372,-84.2745,-80.1928,338.443,485.608,922.242,65.5292,25.787,22.8562
0,cell1303_06_model_cm_0_52[0].dend[52],1.000,-85.3454,-84.1914,0,348.883,500.586,0,65.5292,25.787,22.8562
1,cell1303_06_model_cm_0_52[0].dend[53],0.167,-85.4196,-83.3023,-79.2639,330.302,613.668,1046.93,83.3677,40.6104,30.9031
0,cell1303_06_model_cm_0_52[0].dend[53],0.167,-85.3957,-83.1716,0,340.375,632.381,0,83.3677,40.6104,30.9031
1,cell1303_06_model_cm_0_52[0].dend[53],0.500,-85.5031,-81.9186,-77.9981,315.622,853.955,1281.99,117.298,63.5964,46.997
0,cell1303_06_model_cm_0_52[0].dend[53],0.500,-85.4837,-81.7264,0,325.087,879.557,0,117.298,63.5964,46.997
1,cell1303_06_model_cm_0_52[0].dend[53],0.833,-85.5718,-81.1355,-77.3844,302.725,1076.38,1501.03,148.944,78.3547,63.0908
0,cell1303_06_model_cm_0_52[0].dend[53],0.833,-85.556,-80.9142,0,311.715,1108.33,0,148.944,78.3547,63.0908
1,cell1303_06_model_cm_0_52[0].dend[53],1.000,-85.6003,-80.8954,-77.2494,296.917,1182.65,1606.15,164.062,83.2634,71.1377
0,cell1303_06_model_cm_0_52[0].dend[53],1.000,-85.586,-80.6679,0,305.709,1217.66,0,164.062,83.2634,71.1377
1,cell1303_06_model_cm_0_52[0].dend[54],0.038,-85.6218,-80.0196,-76.4334,290.881,1351.35,1771.49,188.918,98.6138,81.0771
0,cell1303_06_model_cm_0_52[0].dend[54],0.038,-85.6087,-79.7549,0,299.4,1390.92,0,188.918,98.6138,81.0771
1,cell1303_06_model_cm_0_52[0].dend[54],0.115,-85.657,-78.624,-75.1731,280.342,1676.79,2091.3,237.517,124.351,100.956
0,cell1303_06_model_cm_0_52[0].dend[54],0.115,-85.6457,-78.3047,0,288.407,1725.01,0,237.517,124.351,100.956
1,cell1303_06_model_cm_0_52[0].dend[54],0.192,-85.6831,-77.6078,-74.3106,271.398,1989.33,2399.44,284.742,144.423,120.835
0,cell1303_06_model_cm_0_52[0].dend[54],0.192,-85.6731,-77.2535,0,279.104,2045.79,0,284.742,144.423,120.835
